image,caption 
../abc\PTEN\33114576_page2_246_0.jpg,Concurrent PTEN and STK11 lossfavors in vivo the growth of squamous NSCLC with high PD-L1 expression [56] while lung tumorswith adenocarcinoma histology and high PD-L1 expression can be observed in mice where PTEN issimultaneously lost with Kelch-like ECH-associated protein 1 KEAP1  rather than STK11 [57]
../abc\PTEN\33114576_page2_246_0.jpg,Similarly miR-142-5p reduces PD-L1expression through PTEN inhibition on lung adenocarcinoma cells [89]
../abc\PTEN\33114576_page2_246_0.jpg,Loss of lkb1 and pten leads to lung squamous cell carcinoma with elevated pd-l1 expression
../abc\STAT3\26579470_page1_13_0.jpg,One study demonstrated that activation ofthe IL-6R JAK1 STAT3 pathway induced de novo resistance toirreversible EGFR-TKIs in NSCLC harboring T790M39
../abc\STAT3\26579470_page1_13_0.jpg,Afatinibactivated IL-6R JAK1 STAT3 signaling via autocrine IL-6 produc-tion40
../abc\STAT3\26579470_page1_13_0.jpg,Inhibition of the IL-6R JAK1 STAT3 signal pathway canreverse the resistance
../abc\STAT3\26579470_page1_13_0.jpg,JAK1 activates STAT3 activity which isstopped rapidly by the major negative regulator suppressor ofcytokine signaling 3 SOCS3 in normal cells
../abc\STAT3\26579470_page1_13_0.jpg,However associationof the IL-6 receptor with the EGFR can activate STAT3 in presenceof the inhibition of SOCS3 to JAK1 and JAK241
../abc\STAT3\26579470_page1_13_1.jpg,One study demonstrated that activation ofthe IL-6R JAK1 STAT3 pathway induced de novo resistance toirreversible EGFR-TKIs in NSCLC harboring T790M39
../abc\STAT3\26579470_page1_13_1.jpg,Afatinibactivated IL-6R JAK1 STAT3 signaling via autocrine IL-6 produc-tion40
../abc\STAT3\26579470_page1_13_1.jpg,Inhibition of the IL-6R JAK1 STAT3 signal pathway canreverse the resistance
../abc\STAT3\26579470_page1_13_1.jpg,JAK1 activates STAT3 activity which isstopped rapidly by the major negative regulator suppressor ofcytokine signaling 3 SOCS3 in normal cells
../abc\STAT3\26579470_page1_13_1.jpg,However associationof the IL-6 receptor with the EGFR can activate STAT3 in presenceof the inhibition of SOCS3 to JAK1 and JAK241
../abc\STAT3\26579470_page2_41_0.jpg,One study demonstrated that activation ofthe IL-6R JAK1 STAT3 pathway induced de novo resistance toirreversible EGFR-TKIs in NSCLC harboring T790M39
../abc\STAT3\26579470_page2_41_0.jpg,Afatinibactivated IL-6R JAK1 STAT3 signaling via autocrine IL-6 produc-tion40
../abc\STAT3\26579470_page2_41_0.jpg,Inhibition of the IL-6R JAK1 STAT3 signal pathway canreverse the resistance
../abc\STAT3\26579470_page2_41_0.jpg,JAK1 activates STAT3 activity which isstopped rapidly by the major negative regulator suppressor ofcytokine signaling 3 SOCS3 in normal cells
../abc\STAT3\26579470_page2_41_0.jpg,However associationof the IL-6 receptor with the EGFR can activate STAT3 in presenceof the inhibition of SOCS3 to JAK1 and JAK241
../abc\STAT3\26579470_page3_62_0.jpg,One study demonstrated that activation ofthe IL-6R JAK1 STAT3 pathway induced de novo resistance toirreversible EGFR-TKIs in NSCLC harboring T790M39
../abc\STAT3\26579470_page3_62_0.jpg,Afatinibactivated IL-6R JAK1 STAT3 signaling via autocrine IL-6 produc-tion40
../abc\STAT3\26579470_page3_62_0.jpg,Inhibition of the IL-6R JAK1 STAT3 signal pathway canreverse the resistance
../abc\STAT3\26579470_page3_62_0.jpg,JAK1 activates STAT3 activity which isstopped rapidly by the major negative regulator suppressor ofcytokine signaling 3 SOCS3 in normal cells
../abc\STAT3\26579470_page3_62_0.jpg,However associationof the IL-6 receptor with the EGFR can activate STAT3 in presenceof the inhibition of SOCS3 to JAK1 and JAK241
../abc\STAT3\26579470_page3_62_1.jpg,One study demonstrated that activation ofthe IL-6R JAK1 STAT3 pathway induced de novo resistance toirreversible EGFR-TKIs in NSCLC harboring T790M39
../abc\STAT3\26579470_page3_62_1.jpg,Afatinibactivated IL-6R JAK1 STAT3 signaling via autocrine IL-6 produc-tion40
../abc\STAT3\26579470_page3_62_1.jpg,Inhibition of the IL-6R JAK1 STAT3 signal pathway canreverse the resistance
../abc\STAT3\26579470_page3_62_1.jpg,JAK1 activates STAT3 activity which isstopped rapidly by the major negative regulator suppressor ofcytokine signaling 3 SOCS3 in normal cells
../abc\STAT3\26579470_page3_62_1.jpg,However associationof the IL-6 receptor with the EGFR can activate STAT3 in presenceof the inhibition of SOCS3 to JAK1 and JAK241
../abc\STAT3\26579470_page7_156_0.jpg,One study demonstrated that activation ofthe IL-6R JAK1 STAT3 pathway induced de novo resistance toirreversible EGFR-TKIs in NSCLC harboring T790M39
../abc\STAT3\26579470_page7_156_0.jpg,Afatinibactivated IL-6R JAK1 STAT3 signaling via autocrine IL-6 produc-tion40
../abc\STAT3\26579470_page7_156_0.jpg,Inhibition of the IL-6R JAK1 STAT3 signal pathway canreverse the resistance
../abc\STAT3\26579470_page7_156_0.jpg,JAK1 activates STAT3 activity which isstopped rapidly by the major negative regulator suppressor ofcytokine signaling 3 SOCS3 in normal cells
../abc\STAT3\26579470_page7_156_0.jpg,However associationof the IL-6 receptor with the EGFR can activate STAT3 in presenceof the inhibition of SOCS3 to JAK1 and JAK241
../abc\STAT3\29692736_page5_330_0.jpg,It was also conﬁrmed thatIL-11 STAT3 signaling was an indispensable pathway during thecell colonization induced by lncRNA-ATB Yuan et al
../abc\STAT3\29692736_page5_330_0.jpg,Hepatocellular carcinomaEMT process invasion colonizationmiR-200s ZEB1 ZEB2 TGF-β STAT3 IL-11Yuan et al
../abc\STAT3\29692736_page5_330_0.jpg,"EMT process epithelial-mesenchymal transition process; ZEB1 2, zinc ﬁnger E-box binding homeobox 1 2; TGF-β transforming growth factor β; STAT3 signal transducer and activatorof transcription 3; IL-11 interleukin-11; ZNF-217 zinc ﬁnger protein 217; ZO-1 zonula occludens-1; PI3K phosphoinositide 3-kinase; AKT protein kinase B; ERK extracellularsignal-regulated kinase"
../abc\STAT3\31366041_page3_297_0.jpg,In the case of NPM1-ALK+ ALCL NPM1-ALK functions through the transcription factor STAT3 which binds to gene promoters and enhances the binding of DNA methyltransferases [54]
../abc\STAT3\31366041_page3_297_0.jpg,described a relationship between STAT3 and DNMT1 whereby STAT3 induces expression ofDNMT1—a key eﬀector of epigenetic silencing [55]
../abc\STAT3\31366041_page3_297_0.jpg,This is achievedthrough NPM1-ALK-induced STAT3 activity resulting in CpG Island methylation
../abc\STAT3\31366041_page3_297_0.jpg,It is known that the miR-17~92 cluster is transcriptionally regulatedby STAT3 and is suggested to be vital for cell viability as it’s inhibition results in cell death in ALK+ALCL [42 66]
../abc\STAT3\31366041_page3_297_0.jpg,As described above NPM1-ALK is vital in driving STAT3 activation which in turn induces DNMT1 toenhance gene repression by DNA hypermethylation [55 73]
../abc\STAT3\31366041_page3_297_0.jpg,In addition to severalproteins which had previously been reported to interact with NPM1-ALK PI3K PLCy1 JAK2 JAK3 STAT3 and IRS  a number of proteins that bind to components of the nuclear matrix were also identiﬁed:similar to Nucleophosmin NPM  Centromere protein F CASK-Interacting Protein 1 CDC14 a proteinwhich is associated with the centrosome structure  SN24 HUMAN Nuclear protein GRB1 BRG1  Cyclophilin D Nucleoporin NUP98 Grb7v Nuclear Mitotic Apparatus Protein and ChromosomeCondensation Protein G—although this may be reﬂective of proteins which interact through the NPM1retained component of the NPM1-ALK fusion protein
../abc\STAT3\31366041_page3_297_0.jpg,One such JAK JAK3 is a common upstream activator of the well-characterised transcription factor STAT3 [28]
../abc\STAT3\31366041_page3_297_0.jpg,The oncogenic activity of STAT3 is mediated by NPM1-ALK on several fronts
../abc\STAT3\31366041_page3_297_0.jpg,On a post-translational level NPM1-ALK positive cell lines express STAT3 phosphorylated on Tyrosine 705 and Serine 727
../abc\STAT3\31366041_page3_297_0.jpg,Furthermore activated NPM1-ALK induces higher expression of both transcript and protein levels of STAT3
../abc\STAT3\31366041_page3_297_0.jpg,Interestingly although JAK3 is found to be phosphorylated in NPM1-ALK+ ALCL cells JAK3 binding and activation is not essential for the activity of STAT3
../abc\STAT3\31366041_page3_297_0.jpg,Moreover STAT3 activity is seen to be independent of the activity of the proto-oncogene tyrosine-protein kinase Src
../abc\STAT3\31366041_page3_297_0.jpg,This suggests that NPM1-ALK may activate STAT3 directly
../abc\STAT3\31366041_page3_297_0.jpg,Activated nuclear STAT3 has been implicated in
../abc\STAT3\31366041_page3_297_0.jpg,PLCγ unlike STAT3 does not appear to be involved in mediating anti-apoptotic responses [34]
../abc\STAT3\31366041_page3_297_0.jpg,One such JAK JAK3 is a common upstream activator of the well-characterised transcription factor STAT3 [29]
../abc\STAT3\31366041_page3_297_0.jpg,Theoncogenic activity of STAT3 is mediated by NPM1-ALK on several fronts
../abc\STAT3\31366041_page3_297_0.jpg,On a post-translationallevel NPM1-ALK positive cell lines express STAT3 phosphorylated on Tyrosine 705 and Serine 727
../abc\STAT3\31366041_page3_297_0.jpg,Interestingly although JAK3 is found to be phosphorylated in NPM1-ALK+ ALCL cells JAK3binding and activation is not essential for the activity of STAT3
../abc\STAT3\31366041_page3_297_0.jpg,Moreover STAT3 activity is seen tobe independent of the activity of the proto-oncogene tyrosine-protein kinase Src
../abc\STAT3\31366041_page3_297_0.jpg,This suggests thatNPM1-ALK may activate STAT3 directly
../abc\STAT3\31366041_page4_358_0.jpg,In the case of NPM1-ALK+ ALCL NPM1-ALK functions through the transcription factor STAT3 which binds to gene promoters and enhances the binding of DNA methyltransferases [54]
../abc\STAT3\31366041_page4_358_0.jpg,described a relationship between STAT3 and DNMT1 whereby STAT3 induces expression ofDNMT1—a key eﬀector of epigenetic silencing [55]
../abc\STAT3\31366041_page4_358_0.jpg,This is achievedthrough NPM1-ALK-induced STAT3 activity resulting in CpG Island methylation
../abc\STAT3\31366041_page4_358_0.jpg,It is known that the miR-17~92 cluster is transcriptionally regulatedby STAT3 and is suggested to be vital for cell viability as it’s inhibition results in cell death in ALK+ALCL [42 66]
../abc\STAT3\31366041_page4_358_0.jpg,As described above NPM1-ALK is vital in driving STAT3 activation which in turn induces DNMT1 toenhance gene repression by DNA hypermethylation [55 73]
../abc\STAT3\31366041_page4_358_0.jpg,In addition to severalproteins which had previously been reported to interact with NPM1-ALK PI3K PLCy1 JAK2 JAK3 STAT3 and IRS  a number of proteins that bind to components of the nuclear matrix were also identiﬁed:similar to Nucleophosmin NPM  Centromere protein F CASK-Interacting Protein 1 CDC14 a proteinwhich is associated with the centrosome structure  SN24 HUMAN Nuclear protein GRB1 BRG1  Cyclophilin D Nucleoporin NUP98 Grb7v Nuclear Mitotic Apparatus Protein and ChromosomeCondensation Protein G—although this may be reﬂective of proteins which interact through the NPM1retained component of the NPM1-ALK fusion protein
../abc\STAT3\31366041_page4_358_0.jpg,One such JAK JAK3 is a common upstream activator of the well-characterised transcription factor STAT3 [28]
../abc\STAT3\31366041_page4_358_0.jpg,The oncogenic activity of STAT3 is mediated by NPM1-ALK on several fronts
../abc\STAT3\31366041_page4_358_0.jpg,On a post-translational level NPM1-ALK positive cell lines express STAT3 phosphorylated on Tyrosine 705 and Serine 727
../abc\STAT3\31366041_page4_358_0.jpg,Furthermore activated NPM1-ALK induces higher expression of both transcript and protein levels of STAT3
../abc\STAT3\31366041_page4_358_0.jpg,Interestingly although JAK3 is found to be phosphorylated in NPM1-ALK+ ALCL cells JAK3 binding and activation is not essential for the activity of STAT3
../abc\STAT3\31366041_page4_358_0.jpg,Moreover STAT3 activity is seen to be independent of the activity of the proto-oncogene tyrosine-protein kinase Src
../abc\STAT3\31366041_page4_358_0.jpg,This suggests that NPM1-ALK may activate STAT3 directly
../abc\STAT3\31366041_page4_358_0.jpg,Activated nuclear STAT3 has been implicated in
../abc\STAT3\31366041_page4_358_0.jpg,PLCγ unlike STAT3 does not appear to be involved in mediating anti-apoptotic responses [34]
../abc\STAT3\31366041_page4_358_0.jpg,One such JAK JAK3 is a common upstream activator of the well-characterised transcription factor STAT3 [29]
../abc\STAT3\31366041_page4_358_0.jpg,Theoncogenic activity of STAT3 is mediated by NPM1-ALK on several fronts
../abc\STAT3\31366041_page4_358_0.jpg,On a post-translationallevel NPM1-ALK positive cell lines express STAT3 phosphorylated on Tyrosine 705 and Serine 727
../abc\STAT3\31366041_page4_358_0.jpg,Interestingly although JAK3 is found to be phosphorylated in NPM1-ALK+ ALCL cells JAK3binding and activation is not essential for the activity of STAT3
../abc\STAT3\31366041_page4_358_0.jpg,Moreover STAT3 activity is seen tobe independent of the activity of the proto-oncogene tyrosine-protein kinase Src
../abc\STAT3\31366041_page4_358_0.jpg,This suggests thatNPM1-ALK may activate STAT3 directly
../abc\STAT3\31383005_page2_116_0.jpg,STAT3 as a potential immunotherapy biomarker in oncogene-addictednon-small cell lung cancer
../abc\STAT3\31527477_page3_324_0.jpg,EGFR-mediated signal transducer and activator of transcription 3 STAT3 activation induces the
../abc\STAT3\31527477_page3_324_0.jpg,EGFR-mediated signaltransducer and activator of transcription 3 STAT3 activation induces the expression of transforminggrowth factor-β TGF-β  interleukin 6 IL-6 [87] and interleukin 10 [88] in many tumors
../abc\STAT3\31527477_page3_324_0.jpg,A Upon binding of EGF EGFR activates JAK2 which in turn leads to the activation of STAT3
../abc\STAT3\31527477_page3_324_0.jpg,STAT3 increases expression of immune suppressive cytokines such as IL-6 IL-10 and TGF-β
../abc\STAT3\31527477_page3_324_0.jpg,This binding activates STAT3
../abc\STAT3\31527477_page3_324_0.jpg,A Upon binding of EGF EGFR activates JAK2 which in turn leads to the activation of STAT3
../abc\STAT3\31527477_page3_324_0.jpg,STAT3 increases expression of immune suppressive cytokines such as IL-6 IL-10 and TGF-β
